id,label
289,0.0008083463180810213
290,1.0
291,1.0
292,2.345301072637085e-05
293,3.063484109588899e-05
294,0.9999998807907104
295,0.9999978542327881
296,2.2880805772729218e-05
297,5.225970411970593e-08
298,0.013386411592364311
299,3.454100578892394e-06
300,1.0
301,0.9999995231628418
302,1.0
303,1.0
304,1.0
305,1.0
306,0.008986635133624077
307,0.0002000336826313287
308,1.0
309,1.0
310,0.9969668984413147
311,0.9999992847442627
312,0.5732110738754272
313,1.0
314,0.7669533491134644
315,0.00028321592253632843
316,0.9999948740005493
317,5.664411446559825e-07
318,1.0
319,2.021967520704493e-05
320,1.0
321,1.0
322,0.0023271222598850727
323,0.9999921321868896
324,1.0
325,0.0006591263227164745
326,0.014521924778819084
327,0.0029179395642131567
328,2.857544600942674e-08
329,1.0
330,0.04679299145936966
331,0.42505010962486267
332,0.013784301467239857
333,0.0005486303707584739
334,1.0
335,0.9999994039535522
336,0.9999985694885254
337,0.00616260152310133
338,1.0
339,0.9999997615814209
340,1.0
341,0.9999951124191284
342,0.9999721050262451
343,0.9634007811546326
344,0.15771479904651642
345,0.9999350309371948
346,0.0003709502052515745
347,1.0
348,3.415514584048651e-05
349,0.8640425205230713
350,0.010244515724480152
351,1.0
352,3.108856617473066e-06
353,0.034540291875600815
354,0.00196558004245162
355,1.1635331702564145e-06
356,0.00022081025235820562
357,1.0
358,0.005209293682128191
359,1.0
360,0.9999672174453735
361,0.08346553891897202
362,0.9999984502792358
363,1.3552691768836667e-07
364,1.0
365,0.00012754836643580347
366,0.00029455582262016833
367,3.191350697306916e-05
368,0.0007106381235644221
369,1.3784707562081167e-06
370,9.403516742167994e-05
371,1.7085580111597665e-05
372,0.9999995231628418
373,0.007372529245913029
374,0.9999914169311523
375,0.039818041026592255
376,0.9999964237213135
377,0.00024512840900570154
378,1.0
379,0.0008537893299944699
380,0.0009711725870147347
381,0.0022296973038464785
382,0.9998158812522888
383,2.663677605596604e-06
384,8.732743594919157e-08
385,0.01319354958832264
386,1.0
387,1.0
388,1.0
389,0.0005006905412301421
390,0.9999929666519165
391,0.9959352016448975
392,0.27249592542648315
393,0.9999867677688599
394,1.1172154700034298e-05
395,0.00012254551984369755
396,0.8158692717552185
397,4.658618763642153e-06
398,0.9999998807907104
399,1.5902877521511982e-06
400,0.003343647113069892
401,0.0018970428500324488
402,0.9977244734764099
403,0.00026839174097403884
404,1.0
405,0.005946123506873846
406,0.00032764990464784205
407,0.978785514831543
408,1.0
409,0.37893763184547424
410,1.0
411,0.000584592460654676
412,0.0002096240787068382
413,6.165419108583592e-07
414,1.0
415,8.315292689076159e-06
416,1.0
417,0.004554279614239931
418,7.653737554846884e-08
419,0.04977346956729889
420,2.243050857941853e-06
421,2.1006954398217204e-07
422,0.00014934942009858787
423,1.0301355359843e-05
424,0.0002215580752817914
425,2.9081444154144265e-05
426,1.0
427,0.00014930441102478653
428,0.9999891519546509
429,0.00011398557398933917
430,0.0009819901315495372
431,8.182014425983652e-06
432,1.0
433,8.383990643778816e-05
434,0.0019390999805182219
435,1.2612569655345851e-08
436,0.998067319393158
437,1.0
438,0.5978312492370605
439,1.7737535017658956e-05
440,0.06726699322462082
441,1.0
442,0.9999992847442627
443,2.735857378866058e-06
444,0.9987350106239319
445,0.9876553416252136
446,0.0019414444686844945
447,1.0
448,1.0
449,1.0
450,0.00034038422745652497
451,0.9999990463256836
452,0.04063268378376961
453,8.354843885172158e-05
454,1.0
455,0.9999452829360962
456,0.9999996423721313
457,0.010657698847353458
458,1.0
459,7.622234534210293e-06
460,0.04848552867770195
461,0.46623295545578003
462,0.9999817609786987
463,0.008407947607338428
464,0.9999701976776123
465,1.0
466,0.0001749170187395066
467,1.1915608943979805e-08
468,1.0
469,0.00035507383290678263
470,0.004340494517236948
471,1.0
472,7.1444687819166575e-06
473,0.0002798089408315718
474,2.8207647119415924e-05
475,1.2625186229797691e-07
476,1.0
477,0.9970982074737549
478,1.0
479,0.00038906699046492577
480,0.2811524569988251
481,2.1942985313216923e-06
482,1.096107553166803e-05
483,0.2068554013967514
484,1.0
485,0.0006191065767779946
486,1.0396130178946805e-08
487,0.9999998807907104
488,1.0
489,0.18371669948101044
490,0.042132023721933365
491,8.852143764670473e-07
492,0.8944883346557617
493,0.9324105978012085
494,0.9999985694885254
495,0.018346985802054405
496,0.0005629553343169391
497,1.0
498,0.21864135563373566
499,4.3293837848068506e-07
500,0.9022225141525269
501,0.002409330103546381
502,1.0
503,1.6312532125084545e-07
504,1.0
505,1.0
506,1.0
507,8.930018520914018e-05
508,0.002474674955010414
509,3.465477129793726e-05
510,0.1300944983959198
511,2.6632710614649113e-06
512,1.0
513,3.313990600872785e-05
514,1.0
515,0.001520212390460074
516,5.413239250628976e-06
517,3.937177339707887e-08
518,0.013819264248013496
519,1.0
520,1.0
521,2.0839970602537505e-05
522,1.0
523,9.48644956224598e-05
524,1.0
525,0.9999798536300659
526,0.9999704360961914
527,0.1557900607585907
528,0.00011855123011628166
529,0.9999971389770508
530,0.9999998807907104
531,0.0008009818266145885
532,0.9882318377494812
533,1.0
534,1.6362794212909648e-06
535,0.9999995231628418
536,0.014404956251382828
537,0.9999985694885254
538,1.0
539,0.9997193217277527
540,1.2502064805630653e-07
541,1.0
542,0.0009262546082027256
543,1.0
544,1.0
545,4.244083413595945e-07
546,0.6853685975074768
547,7.493026714655571e-07
548,3.941012437280733e-06
549,1.0
550,0.988174319267273
551,0.922027587890625
552,3.662088784039952e-05
553,0.157876119017601
554,0.9997541308403015
555,3.775684263018775e-06
556,0.9999991655349731
557,0.0017787411343306303
558,8.261938091891352e-06
559,5.416463864094112e-07
560,6.134069735708181e-06
561,1.0
562,1.0
563,0.9999998807907104
564,1.0
565,3.932116669602692e-05
566,1.0
567,0.9908899664878845
568,2.747936923697125e-05
569,0.0004456406459212303
570,1.0
571,0.7241965532302856
572,0.998176097869873
573,0.3811528980731964
574,0.00030615870491601527
575,0.9999998807907104
576,0.8068945407867432
577,1.0
578,1.0
579,1.0
580,1.0
581,2.069529436710127e-08
582,0.000415813090512529
583,0.9999997615814209
584,0.9999991655349731
585,4.862741843680851e-05
586,0.9999997615814209
587,1.0
588,0.9999988079071045
589,0.9990975856781006
590,0.003274110611528158
591,0.0002160873991670087
592,0.9996964931488037
593,0.0007156292558647692
594,5.4495017138833646e-06
595,2.148316525563132e-05
596,0.9999692440032959
597,0.03192972019314766
598,0.6808529496192932
599,1.0
600,0.9999988079071045
601,0.06763410568237305
602,1.0
603,1.0
604,1.0
605,1.0
606,0.9999935626983643
607,0.0022450718097388744
608,0.07048481702804565
609,1.0
610,2.6991452273250616e-07
611,0.9999990463256836
612,4.194988650851883e-05
613,0.9999995231628418
614,0.9999983310699463
615,1.0
616,3.432828088989481e-05
617,8.77488332662324e-07
618,0.9999997615814209
619,0.9847093224525452
620,0.015727709978818893
621,1.0
622,1.0
623,1.0
624,1.0
625,1.0
626,3.5284054433759593e-07
627,0.99787437915802
628,1.0
629,0.0008273724233731627
630,2.5769946887521655e-07
631,1.1439293956527763e-07
632,2.374274004068866e-07
633,0.0014990795170888305
634,1.0
635,0.4169616401195526
636,0.19157817959785461
637,3.0129918741295114e-05
638,1.0
639,0.9999996423721313
640,1.0
641,0.00022461992921307683
642,1.0
643,7.17508754632945e-08
644,1.279408661503112e-05
645,0.9999854564666748
646,0.9411552548408508
647,0.9999997615814209
648,1.0
649,0.8893066048622131
650,1.1568686204554979e-05
651,0.00012602494098246098
652,4.411658949265984e-07
653,1.0
654,6.484330697276164e-06
655,0.0022728678304702044
656,2.0999334537918912e-06
657,3.1976919672160875e-06
658,5.744541704189032e-05
659,0.9999731779098511
660,1.0
661,3.1917684051308015e-09
662,1.0
663,1.0
664,0.9999998807907104
665,1.0
666,0.9933179616928101
667,5.792935908743857e-08
668,0.12892329692840576
669,8.197973215828824e-07
670,9.051710367202759e-05
671,1.0
672,0.9999992847442627
673,0.9993041753768921
674,0.999998927116394
675,0.9663767218589783
676,0.0005969622870907187
677,0.9967358708381653
678,0.32770827412605286
679,0.0002068914327537641
680,1.0
681,1.859258918557316e-05
682,0.9999992847442627
683,0.9999998807907104
684,8.191706001525745e-05
685,2.117539224855136e-05
686,0.003426176495850086
687,0.0023409107234328985
688,3.719858421291633e-09
689,1.0
690,0.28732675313949585
691,4.4406068155922185e-08
692,0.9964154958724976
693,0.11682490259408951
694,0.6057087779045105
695,3.186234920349307e-08
696,0.9999854564666748
697,0.914261519908905
698,1.0
699,1.0
700,0.012147330678999424
701,0.9998676776885986
702,0.9999988079071045
703,0.9999998807907104
704,1.0
705,0.003683116752654314
706,3.7861079817957943e-06
707,0.00029588150209747255
708,5.918466194998473e-05
709,7.802667596479296e-07
710,0.020550437271595
711,0.9999998807907104
712,0.0032482461538165808
713,3.311896819013782e-07
714,1.0
715,1.7985586282520671e-06
716,0.0032423429656773806
717,0.9998989105224609
718,2.735648934049095e-07
719,0.004450472537428141
720,0.9999997615814209
721,1.0
722,1.0
723,0.0016215405194088817
724,0.05167343467473984
725,5.794314361651232e-09
726,0.9999998807907104
727,0.0002251557889394462
728,1.0
729,1.0
730,3.6307943673818954e-07
731,0.0016685508890077472
732,6.60634498217405e-08
733,0.9999998807907104
734,0.9999909400939941
735,1.2775468860581896e-07
736,2.7718951969291084e-06
737,1.0
738,1.6748808775446378e-05
739,0.773521900177002
740,0.9999948740005493
741,0.9999514818191528
742,0.0005768945557065308
743,4.304280992073473e-06
744,0.629163384437561
745,6.525059461637284e-07
746,3.443858304308378e-06
747,9.58182653221229e-08
748,0.9943349361419678
749,0.9999963045120239
750,4.563131824397715e-06
751,0.9999985694885254
752,0.0002504538279026747
753,1.0
754,0.9999994039535522
755,1.0
756,1.0
757,9.298487384512555e-06
758,0.9999996423721313
759,1.0
760,8.77801539900247e-06
761,1.9746023554034764e-06
762,0.9999996423721313
763,0.0015892642550170422
764,0.8436620831489563
765,0.00019377957505639642
766,1.381036298653271e-07
767,0.009903926402330399
768,0.0003344845026731491
769,0.005561943165957928
770,9.79317155724857e-06
771,1.0
772,1.0
773,0.0005752528668381274
774,0.9867764115333557
775,1.0
776,0.9424205422401428
777,0.0014789593406021595
778,0.9999300241470337
779,0.0014812999870628119
780,3.082204784732312e-06
781,0.0004844358190894127
782,0.2543368637561798
783,3.4022887120954692e-06
784,0.010804485529661179
785,1.0
786,1.2311082173255272e-05
787,0.9999998807907104
788,1.0
789,4.563131824397715e-06
790,0.0004394036950543523
791,1.0830697227959263e-08
792,9.034220056491904e-07
793,0.00011203831672901288
794,0.010564634576439857
795,0.9968045949935913
796,0.3874310553073883
797,0.001162144122645259
798,1.4183999041961215e-07
799,1.0
800,0.0005842234240844846
801,0.9999815225601196
802,0.9999922513961792
803,0.9992532134056091
804,1.0
805,0.015572751872241497
806,1.4378799262360076e-09
807,0.00024212960852310061
808,0.06457678228616714
809,1.3309383575688116e-05
810,1.271667133551091e-05
811,0.9998434782028198
812,1.7495169402081956e-07
813,0.6430737972259521
814,0.00028290715999901295
815,1.8569359099274152e-06
816,8.598123031333671e-07
817,0.9995249509811401
818,0.00018712124438025057
819,1.2817446986446157e-05
820,0.9999977350234985
821,7.704376912442967e-05
822,0.9999992847442627
823,5.486906957230531e-05
824,1.0
825,1.0
826,0.0008454484050162137
827,1.0
828,8.356956095667556e-05
829,1.9661190719943988e-07
830,1.0
831,0.999998927116394
832,6.113432391430251e-07
833,0.00010213258792646229
834,0.0001390265388181433
835,3.662409824300994e-07
836,1.0
837,0.0007458328036591411
838,1.0
839,0.0046388194896280766
840,0.9847672581672668
841,0.9999992847442627
842,0.0006581919151358306
843,0.7378264665603638
844,0.005329173523932695
845,0.001748112728819251
846,4.77423611755512e-07
847,1.0
848,7.252371574395511e-07
849,1.0
850,1.0
851,0.0019492870196700096
852,0.9999974966049194
853,0.0005332870641723275
854,1.2802396668121219e-05
855,1.0
856,1.0
857,0.0009963352931663394
858,0.042432691901922226
859,1.0
860,0.9999996423721313
861,5.857443284185138e-06
862,2.9785040169372223e-05
863,0.04916130378842354
864,6.306257546384586e-06
865,0.00023085114662535489
866,4.1169820178765804e-05
867,1.0
868,0.9866387844085693
869,0.9988569021224976
870,0.0003467507485765964
871,0.0016675590304657817
872,1.0
873,0.050043441355228424
874,2.0586264781741193e-06
875,0.9999998807907104
876,0.0006842424045316875
877,1.0
878,0.06347142159938812
879,0.556507408618927
880,1.0
881,0.999971866607666
882,1.8500053556635976e-05
883,0.0017520706169307232
884,1.3145448065188248e-05
885,0.20871134102344513
886,0.9999401569366455
887,6.086607982069836e-07
888,1.0
889,1.0
890,0.379559725522995
891,0.005002554971724749
892,0.026552658528089523
893,6.076203931115742e-07
894,0.9998584985733032
895,0.9993048906326294
896,0.889313817024231
897,1.0
898,1.0
899,0.0006118183373473585
900,1.272259623874561e-06
901,1.1571632057894021e-05
902,0.4456528425216675
903,5.2290601161075756e-05
904,1.7036617805388232e-07
905,0.9990793466567993
906,1.0
907,0.00011748282122425735
908,6.83177713654004e-05
909,0.7477661371231079
910,1.0
911,0.9999926090240479
912,2.0509860405582003e-05
913,0.0018837291281670332
914,0.9999668598175049
915,0.04452037438750267
916,0.15475749969482422
917,1.0
918,5.351304253053968e-07
919,0.9941600561141968
920,1.0
921,1.0
922,0.009148241020739079
923,3.920658908640462e-09
924,1.0
925,1.0
926,1.0
927,1.0
928,1.0
929,0.9968180656433105
930,4.0649553056937293e-07
931,1.0
932,0.9999994039535522
933,0.9999997615814209
934,0.08272559195756912
935,3.4530492598605633e-07
936,0.10886429250240326
937,0.9989345669746399
938,1.0
939,0.5574755072593689
940,6.988160095033891e-08
941,0.9820932149887085
942,1.0
943,0.6205220222473145
944,0.023795081302523613
945,0.001697394996881485
946,0.00026141750277020037
947,1.0
948,1.0
949,1.5027513654786162e-05
950,1.2405508641677443e-05
951,1.0
952,1.0
953,0.00526147847995162
954,0.6772357225418091
955,0.0002801025693770498
956,9.048647342524418e-08
957,0.017729971557855606
958,1.1926015019980696e-07
959,0.9999990463256836
960,1.1871706950827843e-09
961,0.5039094090461731
962,2.2932599677005783e-05
963,0.00024050616775639355
964,0.7121778726577759
965,1.0
966,0.2466498166322708
967,1.0
968,0.00026432378217577934
969,0.0005462978151626885
970,5.1712337153730914e-05
971,0.009965427219867706
972,0.5503114461898804
973,0.8363003134727478
974,1.1814667999487938e-07
975,1.0
976,0.9999991655349731
977,0.9993358254432678
978,0.9862391352653503
979,0.0006519417511299253
980,3.2144348551810253e-06
981,1.5284157370842877e-06
982,0.01775289513170719
983,1.4856066627544351e-05
984,1.2170336276540183e-06
985,0.7206326127052307
986,1.0
987,0.9997767806053162
988,0.9995595812797546
989,3.821221980615519e-06
990,1.0
991,1.0
992,2.1686225863959407e-06
993,0.0019591713789850473
994,1.0
995,0.7895454168319702
996,1.0
997,0.0022719348780810833
998,1.5098580163908082e-08
999,0.9999244213104248
1000,9.08331639948301e-06
1001,1.0
1002,0.0003271707391832024
1003,3.4771795753840706e-07
1004,3.8813257560832426e-05
1005,1.0
1006,2.6571999001134827e-07
1007,1.036587605085515e-06
1008,0.9999643564224243
1009,1.0062064575322438e-05
1010,1.1797717434092192e-06
1011,1.0
1012,1.5121488104341552e-05
1013,1.0
1014,8.304817278315113e-09
1015,1.0
1016,0.058699190616607666
1017,0.9999998807907104
1018,0.03440066799521446
1019,6.0007582760590594e-06
1020,1.0
1021,0.02473803609609604
1022,1.0
1023,0.9999994039535522
1024,0.9890178442001343
1025,1.0
1026,0.49979448318481445
1027,1.0
1028,0.9999997615814209
1029,1.0
1030,1.0
1031,0.9998736381530762
1032,0.033370185643434525
1033,0.2486192286014557
1034,4.312021337682381e-05
1035,0.9999998807907104
1036,0.0012330601457506418
1037,0.0009924906771630049
1038,2.4674309315741993e-06
1039,1.0
1040,2.3882888854132034e-05
1041,0.9987083673477173
1042,0.45768991112709045
1043,1.0
1044,5.932771500738454e-07
1045,0.026758776977658272
1046,0.9942436814308167
1047,0.9999998807907104
1048,0.0007664538570679724
1049,1.0
1050,1.0
1051,0.8893519043922424
1052,0.00025834166444838047
1053,3.1746956210554345e-06
1054,3.2310251754097408e-06
1055,0.14740930497646332
1056,0.0038201315328478813
1057,1.5496772221013089e-06
1058,0.000711674802005291
1059,5.5682558013359085e-06
1060,0.9999995231628418
1061,1.0
1062,1.0
1063,1.0
1064,0.999723494052887
1065,0.9999990463256836
1066,4.375415585400333e-07
1067,1.3233176332505536e-07
1068,1.2377382518025115e-05
1069,0.9999868869781494
1070,1.532199256359945e-08
1071,1.0
1072,0.02417798340320587
1073,1.0
1074,0.0006190643762238324
1075,0.008767961524426937
1076,0.9998973608016968
1077,0.26018771529197693
1078,0.9999750852584839
1079,3.60244230250828e-05
1080,3.6723435403729354e-09
1081,0.01712493784725666
1082,2.7497168048284948e-05
1083,2.4123952243826352e-05
1084,0.9999979734420776
1085,0.9985893368721008
1086,0.0012408976908773184
1087,0.00039957440458238125
1088,1.0
1089,1.29851650854107e-05
1090,0.996397078037262
1091,0.0002851754252333194
1092,0.992534875869751
1093,0.0012642593355849385
1094,0.06282485276460648
1095,0.001055254484526813
1096,0.00037823058664798737
1097,0.9999997615814209
1098,1.0
1099,1.0
1100,1.1428705448679466e-07
1101,0.23177769780158997
1102,1.0
1103,0.9999992847442627
1104,0.8145939707756042
1105,0.03960924223065376
1106,9.277732897317037e-05
1107,0.9999998807907104
1108,5.478897946886718e-06
1109,0.9999719858169556
1110,1.0
1111,1.0
1112,1.0
1113,1.0
1114,0.00023026663984637707
1115,0.00369284232147038
1116,0.13393446803092957
1117,1.0
1118,1.0
1119,1.0
1120,0.9999659061431885
1121,0.0005643008043989539
1122,0.00010572817700449377
1123,1.0
1124,0.9999980926513672
1125,1.0
1126,1.0
1127,1.0
1128,1.0
1129,0.5841391682624817
1130,0.037113070487976074
1131,3.618312405251345e-07
1132,0.9463621377944946
1133,0.981342077255249
1134,0.9985673427581787
1135,0.9973806738853455
1136,1.542373138363473e-05
1137,0.9999979734420776
1138,1.0
1139,0.006826961413025856
1140,1.0
1141,1.0
1142,1.0
1143,0.999990701675415
1144,1.543352937005693e-06
1145,2.5917157131516433e-07
1146,0.0021081946324557066
1147,2.166472768294625e-06
1148,1.0
1149,3.2863335945876315e-05
1150,1.0
1151,2.9319621717149857e-06
1152,1.0
1153,1.0
1154,0.00022092902509029955
1155,1.4038188567155885e-07
1156,1.0
1157,0.007581085432320833
1158,0.00035810054396279156
1159,1.0
1160,1.0
1161,0.9999074935913086
1162,0.93101966381073
1163,0.9999998807907104
1164,1.0
1165,0.004646968562155962
1166,0.00023021547531243414
1167,0.2968013882637024
1168,0.9999731779098511
1169,0.00821002759039402
1170,0.17151862382888794
1171,0.9980613589286804
1172,0.00013325904728844762
1173,0.41594186425209045
1174,1.0860573240734084e-07
1175,0.0032199029810726643
1176,1.0
1177,1.0
1178,1.0
1179,0.03083736263215542
1180,3.68981911691435e-09
1181,0.9999986886978149
1182,3.053670809549658e-07
1183,5.238108496996574e-05
1184,4.4264193093113136e-06
1185,1.0
1186,6.682345343733687e-08
1187,1.0
1188,0.0004810018290299922
1189,0.732559323310852
1190,0.6498513221740723
1191,2.6563868686935166e-06
1192,0.9999996423721313
1193,1.0
1194,1.0
1195,1.6104779660963686e-06
1196,0.999870777130127
1197,1.0877982958845678e-06
1198,0.9991022348403931
1199,0.9999912977218628
1200,3.4294766919629183e-06
1201,5.348346803657478e-06
1202,1.0
1203,0.20222730934619904
1204,0.9999998807907104
1205,0.0009410819038748741
1206,0.9991303086280823
1207,1.1997867588320332e-08
1208,1.0
1209,0.9999998807907104
1210,5.268326276564039e-05
1211,3.897361366966834e-08
1212,0.9999163150787354
1213,1.0
1214,0.010773777961730957
1215,8.715319381735753e-07
1216,2.2470707961019798e-07
1217,2.6282245357833744e-07
1218,0.9920483231544495
1219,3.400997456992627e-06
1220,1.0
1221,0.999950647354126
1222,0.1400804966688156
1223,0.007366578560322523
1224,6.403551378753036e-05
1225,0.9908024072647095
1226,0.9999992847442627
1227,8.08342992542066e-09
1228,1.0
1229,0.9999833106994629
1230,1.0
1231,0.04850940406322479
1232,0.0061871702782809734
1233,1.0
1234,1.0
1235,1.3023617384533281e-07
1236,2.6063642508233897e-05
1237,2.1403858241342277e-08
1238,2.7195990242034895e-06
1239,0.9999991655349731
1240,1.0
1241,1.3114350849718903e-07
1242,5.6740358559181914e-05
1243,0.09481069445610046
1244,1.0
1245,0.008840265683829784
1246,1.0
1247,1.0
1248,1.3302151273819618e-06
1249,1.0
1250,0.00022497937607113272
1251,0.8162251114845276
1252,1.0
1253,0.0004970308509655297
1254,1.0
1255,0.999998927116394
1256,1.0
1257,0.0006980467587709427
1258,0.9999986886978149
1259,1.0
1260,1.0
1261,8.035117957660987e-07
1262,0.9999963045120239
1263,0.3680645227432251
1264,1.0
1265,1.0
1266,0.9637633562088013
1267,0.2578805387020111
1268,1.0
1269,0.016287291422486305
1270,1.0
1271,6.980823673075065e-05
1272,3.100362633290388e-08
1273,0.001206706976518035
1274,1.0
1275,1.2850708799305721e-06
1276,7.854282739572227e-05
1277,0.9999998807907104
1278,0.9999880790710449
1279,1.1670810636132956e-05
1280,0.00011308892135275528
1281,1.0
1282,0.8547055125236511
1283,3.5862028653355082e-06
1284,0.00025495269801467657
1285,1.0
1286,2.2482763597508892e-06
1287,0.9999998807907104
1288,0.9859850406646729
1289,4.258827630110318e-06
1290,2.725981403273181e-06
1291,0.9900875687599182
1292,0.23773042857646942
1293,1.0
1294,1.6343129516371846e-07
1295,1.0
1296,1.0
1297,0.9999998807907104
1298,0.9999982118606567
1299,1.0
1300,1.0
1301,8.82821780123777e-07
1302,0.9967177510261536
1303,0.9999793767929077
1304,0.8176002502441406
1305,2.1807466055179248e-06
1306,1.9730287021957338e-05
1307,1.0
